ar_time,noaa_ar_no,central_meridian_dist,latitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2002-03-20,9866,59,-9,290,EAI,12,10,BETA-GAMMA,,
2002-03-20,9867,87,-31,,NONE,,,PLAGE,,
2002-03-20,9868,71,20,,NONE,,,PLAGE,,
2002-03-20,9869,65,23,,NONE,,,PLAGE,,
2002-03-20,9870,47,-20,80,CAO,5,8,BETA,,
2002-03-20,9871,6,-19,260,EAO,12,14,BETA,,
2002-03-20,9872,43,-32,,NONE,,,PLAGE,,
2002-03-20,9873,35,-18,90,DAO,8,12,BETA,,
2002-03-20,9874,-21,17,20,CSO,3,3,BETA,,
2002-03-20,9875,-62,-19,10,HSX,1,1,ALPHA,,
2002-03-21,9865,89,13,,NONE,,,PLAGE,,
2002-03-21,9866,73,-8,270,EAO,13,5,BETA-GAMMA,,
2002-03-21,9868,84,20,,NONE,,,PLAGE,,
2002-03-21,9869,78,23,,NONE,,,PLAGE,,
2002-03-21,9870,61,-21,80,CSO,6,6,BETA,,
2002-03-21,9871,19,-19,240,EAO,13,14,BETA,,
2002-03-21,9872,56,-32,,NONE,,,PLAGE,,
2002-03-21,9873,49,-17,50,DAO,9,5,BETA,,
2002-03-21,9874,-8,18,30,CSO,4,9,BETA,,
2002-03-21,9875,-48,-18,140,DAO,7,6,BETA,,
2002-03-21,9876,-65,-16,50,CAO,4,3,BETA,,
2002-03-21,9877,29,18,30,CSO,3,2,BETA,,
2002-03-21,9878,-75,8,60,HSX,3,1,ALPHA,,
2002-03-22,9866,84,-9,190,EAO,2,1,BETA,,
2002-03-22,9870,73,-20,50,CAO,2,3,BETA,,
2002-03-22,9871,32,-18,240,EKO,13,15,BETA-GAMMA,,
2002-03-22,9872,69,-32,,NONE,,,PLAGE,,
2002-03-22,9873,67,-18,60,HSX,8,1,ALPHA,,
2002-03-22,9874,5,17,10,AXX,2,3,ALPHA,,
2002-03-22,9875,-35,-19,140,DAO,9,9,BETA,,
2002-03-22,9876,-54,-15,50,CAO,6,3,BETA,,
2002-03-22,9877,44,16,40,CRO,8,3,BETA,,
2002-03-22,9878,-64,9,110,CAO,11,5,BETA,,
2002-03-22,9879,50,15,10,CRO,3,2,BETA,,
2002-03-22,9880,-35,8,10,BXO,4,5,BETA,,
2002-03-23,9870,90,-20,90,HSX,2,1,ALPHA,,
2002-03-23,9871,47,-19,200,EAO,11,7,BETA-GAMMA,,
2002-03-23,9872,82,-32,,NONE,,,PLAGE,,
2002-03-23,9873,82,-18,60,HAX,2,1,ALPHA,,
2002-03-23,9874,17,18,0,AXX,1,1,ALPHA,,
2002-03-23,9875,-22,-20,120,ESI,11,15,BETA,,
2002-03-23,9876,-44,-16,80,DSO,10,7,BETA,,
2002-03-23,9877,57,15,70,DAO,8,8,BETA,,
2002-03-23,9878,-53,8,150,DAO,10,9,BETA,,
2002-03-23,9879,63,15,130,DSO,6,6,BETA,,
2002-03-23,9880,-20,6,10,BXO,3,3,BETA,,
2002-03-23,9881,9,-5,20,CRO,7,3,BETA,,
2002-03-23,9882,-72,14,40,BXO,4,2,BETA,,
2002-03-24,9871,60,-18,170,DSO,10,5,BETA,,
2002-03-24,9873,93,-17,50,HSX,2,1,ALPHA,,
2002-03-24,9874,30,18,,NONE,,,PLAGE,,
2002-03-24,9875,-8,-20,110,DAO,10,12,BETA,,
2002-03-24,9876,-30,-16,160,EAO,12,18,BETA,,
2002-03-24,9877,70,15,,NONE,,,PLAGE,,
2002-03-24,9878,-43,10,150,FAO,16,15,BETA,,
2002-03-24,9879,76,14,210,DAO,9,9,BETA,,
2002-03-24,9880,-7,6,20,CRO,4,5,BETA,,
2002-03-24,9881,20,-4,20,BXO,6,4,BETA,,
2002-03-24,9882,-54,14,130,DAO,6,6,BETA,,
2002-03-24,9883,-67,6,30,HSX,2,1,ALPHA,,
2002-03-25,9871,72,-18,100,DAO,10,6,BETA,,
2002-03-25,9874,43,18,,NONE,,,PLAGE,,
2002-03-25,9875,6,-20,90,DAO,6,5,BETA,,
2002-03-25,9876,-18,-15,140,EAI,13,23,BETA,,
2002-03-25,9877,83,15,,NONE,,,PLAGE,,
2002-03-25,9878,-28,9,100,ESI,13,16,BETA-GAMMA,,
2002-03-25,9879,88,14,60,DAO,9,5,BETA,,
2002-03-25,9880,8,7,20,CSO,6,10,BETA,,
2002-03-25,9881,34,-3,20,CSO,5,7,BETA,,
2002-03-25,9882,-41,16,90,DAO,6,6,BETA,,
2002-03-25,9883,-58,6,50,HSX,2,1,ALPHA,,
2002-03-26,9871,87,-17,50,DSO,9,3,BETA,,
2002-03-26,9874,56,18,,NONE,,,PLAGE,,
2002-03-26,9875,22,-20,50,DAO,2,4,BETA,,
2002-03-26,9876,-5,-15,130,EAI,14,22,BETA-GAMMA,,
2002-03-26,9878,-15,8,150,ESI,14,18,BETA-GAMMA,,
2002-03-26,9880,22,8,80,DAO,7,15,BETA,,
2002-03-26,9881,48,-3,130,DAO,6,14,BETA,,
2002-03-26,9882,-28,16,50,CAO,7,5,BETA,,
2002-03-26,9883,-44,6,40,HSX,2,1,ALPHA,,
2002-03-27,9874,69,18,,NONE,,,PLAGE,,
2002-03-27,9875,36,-21,60,DAO,2,2,BETA,,
2002-03-27,9876,8,-15,140,EAI,14,23,BETA,,
2002-03-27,9878,0,8,170,ESI,11,23,BETA-GAMMA,,
2002-03-27,9880,36,8,80,DAO,7,11,BETA,,
2002-03-27,9881,62,-3,180,DSO,9,11,BETA,,
2002-03-27,9882,-14,16,20,DSO,8,4,BETA,,
2002-03-27,9883,-30,6,40,HSX,1,1,ALPHA,,
2002-03-28,9874,82,18,,NONE,,,PLAGE,,
2002-03-28,9875,49,-21,40,CSO,3,3,BETA,,
2002-03-28,9876,22,-15,140,EAI,14,20,BETA,,
2002-03-28,9878,13,10,150,EAI,11,20,BETA-GAMMA-DELTA,,
2002-03-28,9880,50,8,220,DAI,8,19,BETA-GAMMA,,
2002-03-28,9881,75,-3,160,DAO,9,8,BETA,,
2002-03-28,9882,-1,16,50,DRO,8,7,BETA,,
2002-03-28,9883,-17,6,40,HSX,1,2,ALPHA,,
2002-03-28,9884,-38,-18,40,CAO,4,6,BETA,,
2002-03-28,9885,-69,11,120,DAO,7,4,BETA,,
2002-03-29,9874,95,18,,NONE,,,PLAGE,,
2002-03-29,9875,62,-21,10,HSX,1,1,ALPHA,,
2002-03-29,9876,35,-14,130,EAI,13,26,BETA,,
2002-03-29,9878,26,9,80,EAO,11,9,BETA-GAMMA,,
2002-03-29,9880,63,9,210,DAO,10,13,BETA,,
2002-03-29,9881,87,-3,60,HSX,2,1,ALPHA,,
2002-03-29,9882,12,16,,NONE,,,PLAGE,,
2002-03-29,9883,-4,6,20,HSX,1,1,ALPHA,,
2002-03-29,9884,-25,-19,40,CRO,5,7,BETA,,
2002-03-29,9885,-56,11,190,DSO,10,6,BETA,,
2002-03-30,9875,75,-21,,NONE,,,PLAGE,,
2002-03-30,9876,47,-15,90,ESO,12,21,BETA,,
2002-03-30,9878,40,9,80,DSO,9,9,BETA,,
2002-03-30,9880,76,8,400,DAO,10,14,BETA-GAMMA,,
2002-03-30,9882,25,16,,NONE,,,PLAGE,,
2002-03-30,9883,10,7,20,HSX,2,3,ALPHA,,
2002-03-30,9884,-14,-19,60,DSO,5,13,BETA,,
2002-03-30,9885,-44,12,460,EAI,15,25,BETA-GAMMA,,
2002-03-30,9886,-59,11,90,DSO,6,7,BETA,,
2002-03-30,9887,-66,1,10,BXO,4,3,BETA,,
2002-03-30,9888,-70,-11,150,CAO,4,4,BETA,,
2002-03-31,9876,61,-14,30,DSO,9,5,BETA,,
2002-03-31,9878,55,9,60,DSO,7,5,BETA,,
2002-03-31,9880,89,8,120,DAO,8,4,BETA,,
2002-03-31,9882,38,16,,NONE,,,PLAGE,,
2002-03-31,9883,23,7,0,AXX,0,1,ALPHA,,
2002-03-31,9884,-2,-19,60,DAO,6,11,BETA,,
2002-03-31,9885,-27,11,580,EKI,13,32,BETA-GAMMA-DELTA,,
2002-03-31,9886,-42,12,80,DAO,8,8,BETA,,
2002-03-31,9887,-51,1,170,DAO,8,10,BETA,,
2002-03-31,9888,-58,-12,110,CAO,5,5,BETA,,
2002-04-01,9876,82,-14,0,AXX,0,1,ALPHA,,
2002-04-01,9878,68,8,20,BXO,6,2,BETA,,
2002-04-01,9882,51,16,,NONE,,,PLAGE,,
2002-04-01,9883,36,7,,NONE,,,PLAGE,,
2002-04-01,9884,11,-19,100,DAO,7,5,BETA,,
2002-04-01,9885,-14,10,600,FKI,16,19,BETA-GAMMA,,
2002-04-01,9886,-30,11,100,DSO,9,8,BETA,,
2002-04-01,9887,-37,1,240,EAI,11,11,BETA-GAMMA,,
2002-04-01,9888,-46,-13,190,DSO,7,5,BETA,,
2002-04-01,9889,-48,-20,20,CSO,5,2,BETA,,
2002-04-02,9876,92,-18,10,HRX,2,3,ALPHA,,
2002-04-02,9878,82,8,20,HRX,1,2,ALPHA,,
2002-04-02,9882,64,16,,NONE,,,PLAGE,,
2002-04-02,9883,49,7,,NONE,,,PLAGE,,
2002-04-02,9884,25,-19,120,DSO,7,9,BETA,,
2002-04-02,9885,-1,11,710,EKI,15,33,BETA-GAMMA,,
2002-04-02,9886,-16,11,180,DAO,9,21,BETA,,
2002-04-02,9887,-24,1,490,DKI,10,25,BETA-GAMMA,,
2002-04-02,9888,-32,-13,330,DAO,7,14,BETA,,
2002-04-02,9889,-30,-20,20,HSX,2,2,ALPHA,,
2002-04-03,9883,62,7,,NONE,,,PLAGE,,
2002-04-03,9884,39,-18,120,CSO,7,13,BETA,,
2002-04-03,9885,14,13,600,FKI,16,41,BETA-GAMMA,,
2002-04-03,9886,-2,12,110,DAI,11,32,BETA,,
2002-04-03,9887,-11,2,700,EKI,12,48,BETA-GAMMA,,
2002-04-03,9888,-19,-12,250,DAI,9,24,BETA,,
2002-04-03,9889,-18,-19,20,CAO,4,7,BETA,,
2002-04-03,9890,49,-15,0,AXX,0,1,ALPHA,,
2002-04-03,9891,8,-8,0,AXX,0,1,ALPHA,,
2002-04-03,9892,-63,5,90,CRO,6,5,BETA,,
2002-04-04,9883,75,7,,NONE,,,PLAGE,,
2002-04-04,9884,53,-17,40,HAX,2,1,ALPHA,,
2002-04-04,9885,26,13,500,EKO,15,17,BETA-GAMMA,,
2002-04-04,9886,10,12,110,DSO,9,9,BETA,,
2002-04-04,9887,2,2,710,EKI,12,22,BETA-GAMMA,,
2002-04-04,9888,-7,-13,250,DHO,9,13,BETA,,
2002-04-04,9889,-5,-19,0,BXO,0,2,BETA,,
2002-04-04,9890,62,-15,,NONE,,,PLAGE,,
2002-04-04,9891,22,-8,10,BXO,3,3,BETA,,
2002-04-04,9892,-49,4,40,CSO,8,4,BETA,,
2002-04-04,9893,-78,18,30,HSX,5,1,ALPHA,,
2002-04-05,9883,88,7,,NONE,,,PLAGE,,
2002-04-05,9884,67,-17,30,HSX,2,1,ALPHA,,
2002-04-05,9885,39,13,510,EHI,15,27,BETA-GAMMA,,
2002-04-05,9886,24,13,100,DSO,8,16,BETA,,
2002-04-05,9887,16,2,720,EKI,12,26,BETA-GAMMA,,
2002-04-05,9888,6,-12,180,DAO,7,11,BETA,,
2002-04-05,9889,6,-20,0,BXO,2,2,BETA,,
2002-04-05,9890,75,-15,,NONE,,,PLAGE,,
2002-04-05,9891,36,-8,,NONE,,,PLAGE,,
2002-04-05,9892,-34,9,30,CSO,3,5,BETA,,
2002-04-05,9893,-64,18,250,EHO,11,8,BETA,,
2002-04-06,9884,77,-17,30,HRX,2,2,ALPHA,,
2002-04-06,9885,51,13,550,EKI,15,22,BETA-GAMMA,,
2002-04-06,9886,38,14,110,DAI,8,17,BETA,,
2002-04-06,9887,29,3,690,EKI,14,23,BETA-GAMMA,,
2002-04-06,9888,19,-12,180,DAO,6,9,BETA,,
2002-04-06,9889,20,-20,,NONE,,,PLAGE,18,-12
2002-04-06,9890,88,-15,,NONE,,,PLAGE,,
2002-04-06,9891,49,-8,,NONE,,,PLAGE,,
2002-04-06,9892,-20,5,10,HRX,1,2,ALPHA,,
2002-04-06,9893,-53,19,320,EAI,14,15,BETA-GAMMA,,
2002-04-06,9894,9,14,20,CRO,6,6,BETA,,
2002-04-06,9895,-58,6,20,BXO,7,3,BETA,,
2002-04-06,9896,-74,-11,100,HSX,2,1,ALPHA,,
2002-04-07,9884,90,-17,30,BXO,4,3,BETA,,
2002-04-07,9885,64,13,320,EAI,12,15,BETA-GAMMA,,
2002-04-07,9886,51,14,120,DAO,10,16,BETA,,
2002-04-07,9887,42,3,630,EKI,14,28,BETA-GAMMA,,
2002-04-07,9888,32,-12,140,CKO,4,5,BETA,,
2002-04-07,9889,34,-20,,NONE,,,PLAGE,31,-12
2002-04-07,9891,62,-8,,NONE,,,PLAGE,,
2002-04-07,9892,-7,5,10,AXX,1,2,ALPHA,,
2002-04-07,9893,-40,19,370,EKI,15,21,BETA-GAMMA,,
2002-04-07,9894,22,14,10,HRX,1,2,ALPHA,,
2002-04-07,9895,-45,6,20,BXO,4,3,BETA,,
2002-04-07,9896,-61,-11,110,HSX,2,1,ALPHA,,
2002-04-07,9897,2,-1,50,DAO,4,5,BETA,,
2002-04-07,9898,-66,-19,40,DAO,3,2,BETA,,
2002-04-07,9899,-72,18,160,HAX,2,1,ALPHA,,
2002-04-08,9885,80,13,170,DAO,10,4,BETA,,
2002-04-08,9886,67,14,90,DSO,7,6,BETA,,
2002-04-08,9887,56,2,560,EKO,14,15,BETA-GAMMA,,
2002-04-08,9888,45,-11,160,HKX,3,5,ALPHA,,
2002-04-08,9889,48,-20,,NONE,,,PLAGE,44,-12
2002-04-08,9891,75,-8,,NONE,,,PLAGE,,
2002-04-08,9892,6,5,10,BXO,4,3,BETA,,
2002-04-08,9893,-27,18,360,FKI,16,26,BETA-GAMMA,,
2002-04-08,9894,35,16,,NONE,,,PLAGE,,
2002-04-08,9895,-37,7,,NONE,,,PLAGE,,
2002-04-08,9896,-47,-11,80,HSX,2,1,ALPHA,,
2002-04-08,9897,17,-2,70,DSO,5,9,BETA,,
2002-04-08,9898,-53,-18,30,BXO,3,4,BETA,,
2002-04-08,9899,-59,18,180,HSX,2,1,ALPHA,,
2002-04-08,9900,-7,-29,80,DSO,8,14,BETA,,
2002-04-08,9901,-37,20,60,BXO,6,8,BETA,,
2002-04-08,9902,-75,11,120,HAX,2,1,ALPHA,,
2002-04-09,9885,90,13,120,HSX,3,4,ALPHA,,
2002-04-09,9886,80,14,50,BXO,4,5,BETA,,
2002-04-09,9887,69,2,420,EAO,13,6,BETA,,
2002-04-09,9888,59,-12,110,CSO,7,4,BETA,,
2002-04-09,9889,62,-20,,NONE,,,PLAGE,57,-12
2002-04-09,9891,88,-8,,NONE,,,PLAGE,,
2002-04-09,9892,19,5,10,CRO,3,2,BETA,,
2002-04-09,9893,-13,18,450,FHI,16,27,BETA-GAMMA-DELTA,,
2002-04-09,9894,48,16,,NONE,,,PLAGE,,
2002-04-09,9895,-24,7,,NONE,,,PLAGE,,
2002-04-09,9896,-34,-11,80,HSX,2,1,ALPHA,,
2002-04-09,9897,30,-2,30,DSO,5,6,BETA,,
2002-04-09,9898,-40,-19,10,CRO,3,4,BETA,,
2002-04-09,9899,-46,18,220,CKO,4,3,BETA,,
2002-04-09,9900,6,-29,150,EAI,11,20,BETA,,
2002-04-09,9901,-24,19,130,DAI,7,17,BETA,,
2002-04-09,9902,-64,13,90,CSO,10,3,BETA,,
2002-04-09,9903,-74,19,60,DSO,7,3,BETA,,
2002-04-10,9886,90,14,,NONE,,,PLAGE,,
2002-04-10,9887,82,4,250,EAO,13,5,BETA-GAMMA,,
2002-04-10,9888,72,-11,40,CSO,9,2,BETA,,
2002-04-10,9892,32,5,,NONE,,,PLAGE,,
2002-04-10,9893,0,19,490,EAI,13,25,BETA-GAMMA-DELTA,,
2002-04-10,9894,61,16,,NONE,,,PLAGE,,
2002-04-10,9895,-11,7,,NONE,,,PLAGE,,
2002-04-10,9896,-21,-11,100,HSX,2,2,ALPHA,,
2002-04-10,9897,43,-2,20,CSO,5,2,BETA,,
2002-04-10,9898,-25,-19,10,BXO,8,4,BETA,,
2002-04-10,9899,-33,18,190,DSO,6,6,BETA,,
2002-04-10,9900,19,-29,180,EAI,12,20,BETA,,
2002-04-10,9901,-11,19,200,DAI,7,11,BETA,,
2002-04-10,9902,-54,13,120,ESO,15,4,BETA,,
2002-04-10,9903,-61,19,50,CAO,4,4,BETA,,
2002-04-10,9904,7,-16,60,CAO,3,7,BETA,,
2002-04-11,9887,93,3,60,CAO,2,2,BETA-GAMMA,,
2002-04-11,9888,86,-13,10,AXX,0,1,ALPHA,,
2002-04-11,9892,45,5,,NONE,,,PLAGE,,
2002-04-11,9893,14,19,300,EKI,13,20,BETA-GAMMA,,
2002-04-11,9894,74,16,,NONE,,,PLAGE,,
2002-04-11,9895,2,7,,NONE,,,PLAGE,,
2002-04-11,9896,-8,-11,110,HSX,2,1,ALPHA,,
2002-04-11,9897,59,-2,30,CSO,3,2,BETA,,
2002-04-11,9898,-12,-19,10,AXX,1,1,ALPHA,,
2002-04-11,9899,-22,18,220,DAO,5,9,BETA,,
2002-04-11,9900,32,-28,110,ESI,11,18,BETA-GAMMA,,
2002-04-11,9901,2,20,190,DAI,9,19,BETA-GAMMA,,
2002-04-11,9902,-43,13,100,ESO,15,3,BETA,,
2002-04-11,9903,-47,19,60,CSO,4,4,BETA,,
2002-04-11,9904,21,-16,50,CSO,4,6,BETA-GAMMA-DELTA,,
2002-04-11,9905,-4,-17,40,CSO,4,4,BETA,,
2002-04-12,9892,58,5,,NONE,,,PLAGE,,
2002-04-12,9893,27,19,340,EAI,15,27,BETA-GAMMA,,
2002-04-12,9894,87,16,,NONE,,,PLAGE,,
2002-04-12,9895,15,7,,NONE,,,PLAGE,,
2002-04-12,9896,7,-11,110,HSX,2,1,ALPHA,,
2002-04-12,9897,74,-2,10,AXX,1,1,ALPHA,,
2002-04-12,9898,2,-18,10,AXX,1,1,ALPHA,,
2002-04-12,9899,-9,18,210,DAO,5,6,BETA,,
2002-04-12,9900,45,-28,100,DAO,10,13,BETA,,
2002-04-12,9901,14,21,190,DAI,7,16,BETA-GAMMA-DELTA,,
2002-04-12,9902,-31,13,80,ESO,14,5,BETA,,
2002-04-12,9903,-34,19,40,CSO,3,5,BETA,,
2002-04-12,9904,36,-16,20,BXO,3,4,BETA,,
2002-04-12,9905,13,-15,40,CAO,5,7,BETA,,
2002-04-12,9906,-40,-16,80,DSO,5,9,BETA,,
2002-04-12,9907,-74,-4,200,DSO,10,10,BETA,,
2002-04-13,9892,71,5,,NONE,,,PLAGE,,
2002-04-13,9893,39,20,390,EAI,15,31,BETA-GAMMA-DELTA,,
2002-04-13,9895,28,7,,NONE,,,PLAGE,,
2002-04-13,9896,19,-11,80,DSO,5,5,BETA,,
2002-04-13,9897,87,-2,,NONE,,,PLAGE,,
2002-04-13,9898,15,-18,,NONE,,,PLAGE,,
2002-04-13,9899,4,17,180,DSO,5,9,BETA,,
2002-04-13,9900,57,-28,140,DAO,8,14,BETA-GAMMA,,
2002-04-13,9901,26,21,190,DAI,6,17,BETA-GAMMA-DELTA,,
2002-04-13,9902,-19,14,120,CSO,14,8,BETA,,
2002-04-13,9903,-19,18,30,CRO,4,4,BETA,,
2002-04-13,9904,49,-15,30,CRO,4,5,BETA,,
2002-04-13,9905,25,-15,50,DAO,7,12,BETA,,
2002-04-13,9906,-26,-16,190,DAI,7,20,BETA-GAMMA,,
2002-04-13,9907,-61,-5,380,EAI,13,14,BETA-GAMMA,,
2002-04-13,9908,25,5,20,CAO,3,4,BETA,,
2002-04-14,9892,84,5,,NONE,,,PLAGE,,
2002-04-14,9893,53,18,400,FKI,16,17,BETA-GAMMA-DELTA,,
2002-04-14,9895,41,7,,NONE,,,PLAGE,,
2002-04-14,9896,33,-10,100,HAX,2,1,ALPHA,,
2002-04-14,9898,28,-18,,NONE,,,PLAGE,,
2002-04-14,9899,19,18,160,HAX,3,3,ALPHA,,
2002-04-14,9900,68,-29,100,CSO,9,10,BETA,,
2002-04-14,9901,39,20,250,DAI,8,20,BETA-GAMMA-DELTA,,
2002-04-14,9902,-3,13,90,EAO,13,7,BETA,,
2002-04-14,9903,-6,18,,NONE,,,PLAGE,,
2002-04-14,9904,56,-14,30,BXO,8,8,BETA,,
2002-04-14,9905,41,-15,60,DAO,8,6,BETA,,
2002-04-14,9906,-13,-15,470,DKC,10,38,BETA-GAMMA-DELTA,,
2002-04-14,9907,-46,-4,440,DAC,10,30,BETA-GAMMA,,
2002-04-14,9908,40,4,60,DSO,5,7,BETA,,
2002-04-15,9893,67,20,400,EAI,13,13,BETA-GAMMA-DELTA,,
2002-04-15,9895,54,7,,NONE,,,PLAGE,,
2002-04-15,9896,46,-9,90,HSX,2,1,ALPHA,,
2002-04-15,9898,41,-18,,NONE,,,PLAGE,,
2002-04-15,9899,32,19,190,CSO,4,4,BETA,,
2002-04-15,9900,81,-28,40,BXO,4,3,BETA,,
2002-04-15,9901,56,22,180,DAO,8,14,BETA,,
2002-04-15,9902,11,13,90,ESO,14,11,BETA,,
2002-04-15,9903,2,15,0,AXX,0,1,ALPHA,,
2002-04-15,9904,69,-14,,NONE,,,PLAGE,,
2002-04-15,9905,55,-14,60,DSO,8,4,BETA,,
2002-04-15,9906,2,-15,640,EKI,12,32,BETA-GAMMA-DELTA,,
2002-04-15,9907,-33,-4,330,DAI,10,25,BETA,,
2002-04-15,9908,54,5,20,CSO,5,7,BETA,,
2002-04-15,9909,-70,6,130,HSX,2,1,ALPHA,,
2002-04-16,9893,81,19,350,CAI,12,10,BETA-GAMMA,,
2002-04-16,9895,67,7,,NONE,,,PLAGE,,
2002-04-16,9896,60,-9,90,HSX,2,1,ALPHA,,
2002-04-16,9898,54,-18,,NONE,,,PLAGE,,
2002-04-16,9899,44,19,170,CSO,4,2,BETA,,
2002-04-16,9901,70,21,350,DKI,9,11,BETA-GAMMA-DELTA,,
2002-04-16,9902,28,12,120,CSO,5,8,BETA,,
2002-04-16,9903,13,16,10,BXO,6,4,BETA,,
2002-04-16,9905,69,-14,110,DSO,8,8,BETA,,
2002-04-16,9906,14,-15,690,EKI,13,34,BETA-GAMMA,,
2002-04-16,9907,-21,-4,270,EAI,11,35,BETA-GAMMA,,
2002-04-16,9908,70,5,30,CRO,3,4,BETA,,
2002-04-16,9909,-56,11,180,HSX,2,1,ALPHA,,
2002-04-16,9910,-50,-21,30,BXO,4,5,BETA,,
2002-04-17,9896,74,-10,90,HSX,2,1,ALPHA,,
2002-04-17,9899,58,18,140,CSO,4,2,BETA,,
2002-04-17,9901,86,21,270,HKX,3,3,ALPHA,,
2002-04-17,9902,42,12,70,CSO,5,5,BETA,,
2002-04-17,9903,25,17,10,AXX,1,2,ALPHA,,
2002-04-17,9905,83,-15,50,DRO,8,3,BETA,,
2002-04-17,9906,28,-15,590,EKI,13,27,BETA-GAMMA-DELTA,,
2002-04-17,9907,-7,-3,170,EAO,11,23,BETA,,
2002-04-17,9908,83,5,,NONE,,,PLAGE,,
2002-04-17,9909,-42,11,120,HAX,2,2,ALPHA,,
2002-04-17,9910,-37,-20,30,CSO,6,4,BETA,,
2002-04-18,9896,85,-10,40,HSX,2,1,ALPHA,,
2002-04-18,9899,71,19,100,HSX,2,1,ALPHA,,
2002-04-18,9902,55,12,50,CSO,4,3,BETA,,
2002-04-18,9903,38,17,,NONE,,,PLAGE,,
2002-04-18,9906,41,-14,650,EKI,13,26,BETA-GAMMA-DELTA,,
2002-04-18,9907,7,-3,100,EAI,11,25,BETA,,
2002-04-18,9909,-28,8,100,CSO,3,3,BETA,,
2002-04-18,9910,-22,-20,60,DAO,8,8,BETA,,
2002-04-19,9899,86,19,100,HSX,2,1,ALPHA,,
2002-04-19,9902,70,12,60,HSX,2,1,ALPHA,,
2002-04-19,9903,51,17,,NONE,,,PLAGE,,
2002-04-19,9906,55,-14,770,EKC,15,33,BETA-GAMMA,,
2002-04-19,9907,22,-2,70,DAO,7,16,BETA,,
2002-04-19,9909,-15,8,100,CSO,3,3,BETA,,
2002-04-19,9910,-7,-20,210,DAO,10,18,BETA,,
2002-04-19,9911,-23,-13,20,BXO,3,4,BETA,,
2002-04-19,9912,-28,11,50,DSO,4,4,BETA,,
2002-04-20,9902,84,12,40,HSX,2,1,ALPHA,,
2002-04-20,9903,64,17,,NONE,,,PLAGE,,
2002-04-20,9906,66,-14,850,EKC,15,37,BETA-GAMMA,,
2002-04-20,9907,32,-3,70,DSO,7,8,BETA,,
2002-04-20,9909,-2,7,120,CSO,4,4,BETA,,
2002-04-20,9910,6,-20,210,DAO,10,17,BETA,,
2002-04-20,9911,-11,-13,40,CAO,4,6,BETA,,
2002-04-20,9912,-15,9,60,DAO,5,12,BETA,,
2002-04-20,9913,-23,-15,30,BXO,5,6,BETA,,
2002-04-20,9914,-72,4,10,AXX,1,1,ALPHA,,
2002-04-21,9903,77,17,,NONE,,,PLAGE,,
2002-04-21,9906,79,-14,680,EAC,13,27,BETA-GAMMA,,
2002-04-21,9907,48,-3,70,DAO,6,5,BETA,,
2002-04-21,9909,10,7,100,CAO,6,6,BETA,,
2002-04-21,9910,18,-20,180,EAO,12,23,BETA,,
2002-04-21,9911,4,-13,30,DSO,6,8,BETA,,
2002-04-21,9912,-2,10,200,DAO,6,26,BETA,,
2002-04-21,9913,-10,-16,30,CSO,6,6,BETA,,
2002-04-21,9914,-59,5,40,CAO,5,4,BETA,,
2002-04-22,9903,90,17,,NONE,,,PLAGE,,
2002-04-22,9906,90,-14,330,EAI,12,14,BETA-GAMMA,,
2002-04-22,9907,63,-3,20,CRO,5,2,BETA,,
2002-04-22,9909,24,7,50,HSX,2,2,ALPHA,,
2002-04-22,9910,33,-20,100,CAO,11,13,BETA,,
2002-04-22,9911,17,-13,,NONE,,,PLAGE,,
2002-04-22,9912,12,10,270,DAI,7,21,BETA-GAMMA,,
2002-04-22,9913,2,-17,10,BXO,5,8,BETA,,
2002-04-22,9914,-44,4,70,CAO,6,5,BETA,,
2002-04-22,9915,-54,11,30,HRX,1,1,ALPHA,,
2002-04-22,9916,-71,-17,150,DAO,6,4,BETA,,
2002-04-23,9907,76,-3,,NONE,,,PLAGE,,
2002-04-23,9909,37,8,50,HSX,2,1,ALPHA,,
2002-04-23,9910,47,-21,80,CSO,11,6,BETA,,
2002-04-23,9911,30,-13,,NONE,,,PLAGE,,
2002-04-23,9912,25,10,320,DAI,7,15,BETA-GAMMA,,
2002-04-23,9913,19,-15,20,HRX,1,1,ALPHA,,
2002-04-23,9914,-31,4,150,DSO,7,9,BETA,,
2002-04-23,9915,-42,12,120,DAO,6,9,BETA,,
2002-04-23,9916,-60,-17,150,DSO,10,8,BETA,,
2002-04-23,9917,-45,-30,20,CRO,3,2,BETA,,
2002-04-23,9918,0,6,10,BXO,3,3,BETA,,
2002-04-23,9919,-80,11,60,HSX,3,1,ALPHA,,
2002-04-24,9907,89,-3,,NONE,,,PLAGE,,
2002-04-24,9909,50,8,40,HSX,2,1,ALPHA,,
2002-04-24,9910,62,-19,80,HSX,3,1,ALPHA,,
2002-04-24,9911,43,-13,,NONE,,,PLAGE,,
2002-04-24,9912,38,11,240,DAI,7,16,BETA,,
2002-04-24,9913,31,-15,30,CSO,6,6,BETA,,
2002-04-24,9914,-18,4,140,DAO,9,15,BETA,,
2002-04-24,9915,-28,11,180,DAO,7,13,BETA,,
2002-04-24,9916,-47,-18,150,DAO,9,9,BETA,,
2002-04-24,9917,-32,-30,,NONE,,,PLAGE,,
2002-04-24,9918,13,6,,NONE,,,PLAGE,,
2002-04-24,9919,-66,10,160,DSO,5,2,BETA,,
